USER_ID,APP_NAME,PLATFORM,CREATE_TS,SESSION_ID,is_first_session
1,app_1,ios,2022-01-01T01:09:32.000Z,1640999371742,true
2,app_1,ios,2022-01-01T18:55:17.000Z,1641063316272,true
2,app_1,ios,2022-01-01T18:55:33.000Z,1641063328206,false
2,app_1,ios,2022-01-01T18:58:17.000Z,1641063488674,false
2,app_1,ios,2022-01-01T19:28:03.000Z,1641065283271,false
3,app_1,ios,2022-01-01T05:02:46.000Z,1641013365666,true
3,app_1,ios,2022-01-01T05:02:49.000Z,1641013367581,false
3,app_1,ios,2022-01-01T05:03:11.000Z,1641013384434,false
3,app_1,ios,2022-01-01T05:49:43.000Z,1641016176282,false
3,app_1,ios,2022-01-01T05:50:14.000Z,1641016206539,false
3,app_1,ios,2022-01-01T05:50:57.000Z,1641016256176,false
3,app_1,ios,2022-01-01T18:35:57.000Z,1641062157200,false
3,app_1,ios,2022-01-01T18:55:43.000Z,1641063343409,false
4,app_1,android,2022-01-01T08:09:09.000Z,1641024547451,true
4,app_1,android,2022-01-01T18:04:56.000Z,1641060293983,false
4,app_1,android,2022-01-01T18:13:20.000Z,1641060716328,false
4,app_1,android,2022-01-01T18:15:14.000Z,1641060873018,false
4,app_1,android,2022-01-01T18:15:35.000Z,1641060927255,false
4,app_1,android,2022-01-01T18:17:26.000Z,1641061032787,false
4,app_1,android,2022-01-01T18:19:41.000Z,1641061132194,false
5,app_1,android,2022-01-01T10:38:27.000Z,1641033479354,true
6,app_1,android,2022-01-01T00:53:50.000Z,1640998429081,true
6,app_1,android,2022-01-01T00:55:06.000Z,1640998501136,false
6,app_1,android,2022-01-01T00:56:13.000Z,1640998567508,false
6,app_1,android,2022-01-01T00:57:17.000Z,1640998630515,false
6,app_1,android,2022-01-01T00:59:03.000Z,1640998732759,false
6,app_1,android,2022-01-01T01:00:11.000Z,1640998806033,false
6,app_1,android,2022-01-01T01:01:27.000Z,1640998881859,false
6,app_1,android,2022-01-01T01:29:35.000Z,1641000574550,false
6,app_1,android,2022-01-01T03:36:51.000Z,1641008210548,false
6,app_1,android,2022-01-01T04:34:01.000Z,1641011640300,false
6,app_1,android,2022-01-01T16:47:43.000Z,1641055662727,false
7,app_1,android,2022-01-01T17:31:54.000Z,1641058228398,true
8,app_1,android,2022-01-01T14:51:29.000Z,1641048686595,true
8,app_1,android,2022-01-01T14:53:11.000Z,1641048786317,false
8,app_1,android,2022-01-01T14:54:29.000Z,1641048863337,false
8,app_1,android,2022-01-01T14:55:43.000Z,1641048933029,false
8,app_1,android,2022-01-01T14:56:35.000Z,1641048988368,false
8,app_1,android,2022-01-01T14:57:45.000Z,1641049054667,false
8,app_1,android,2022-01-01T14:58:58.000Z,1641049131054,false
8,app_1,android,2022-01-01T14:59:54.000Z,1641049187621,false
8,app_1,android,2022-01-01T22:00:47.000Z,1641074445847,false
8,app_1,android,2022-01-01T22:01:41.000Z,1641074492112,false
8,app_1,android,2022-01-01T22:02:40.000Z,1641074553848,false
8,app_1,android,2022-01-01T22:03:56.000Z,1641074621732,false
8,app_1,android,2022-01-01T22:04:58.000Z,1641074692145,false
8,app_1,android,2022-01-01T22:06:48.000Z,1641074778625,false
8,app_1,android,2022-01-01T22:07:36.000Z,1641074850439,false
8,app_1,android,2022-01-01T22:09:12.000Z,1641074930586,false
8,app_1,android,2022-01-01T22:10:14.000Z,1641075007858,false
8,app_1,android,2022-01-01T22:12:47.000Z,1641075110673,false
8,app_1,android,2022-01-01T22:14:32.000Z,1641075244907,false
8,app_1,android,2022-01-01T22:16:18.000Z,1641075371019,false
8,app_1,android,2022-01-01T22:17:00.000Z,1641075414351,false
8,app_1,android,2022-01-01T22:18:17.000Z,1641075491009,false
8,app_1,android,2022-01-01T22:19:04.000Z,1641075538192,false
8,app_1,android,2022-01-01T22:21:07.000Z,1641075618507,false
8,app_1,android,2022-01-01T22:26:25.000Z,1641075975953,false
9,app_1,android,2022-01-01T10:57:36.000Z,1641034653954,true
9,app_1,android,2022-01-01T11:00:39.000Z,1641034836978,false
9,app_1,android,2022-01-01T11:03:09.000Z,1641034950329,false
9,app_1,android,2022-01-01T11:03:51.000Z,1641035025682,false
9,app_1,android,2022-01-01T11:05:05.000Z,1641035096461,false
9,app_1,android,2022-01-01T11:07:05.000Z,1641035222220,false
9,app_1,android,2022-01-01T11:11:07.000Z,1641035464548,false
9,app_1,android,2022-01-01T11:13:23.000Z,1641035587092,false
10,app_1,android,2022-01-01T20:25:40.000Z,1641068738857,true
10,app_1,android,2022-01-01T20:26:57.000Z,1641068796090,false
10,app_1,android,2022-01-01T20:28:00.000Z,1641068872794,false
11,app_1,android,2022-01-01T18:22:53.000Z,1641061370921,true
11,app_1,android,2022-01-01T18:24:34.000Z,1641061465270,false
12,app_1,android,2022-01-01T17:44:12.000Z,1641059052052,true
13,app_1,ios,2022-01-01T01:05:49.000Z,1640999147153,true
13,app_1,ios,2022-01-01T01:05:51.000Z,1640999150009,false
14,app_1,ios,2022-01-01T00:14:06.000Z,1640996046006,true
14,app_1,ios,2022-01-01T00:14:08.000Z,1640996047473,false
14,app_1,ios,2022-01-01T00:14:23.000Z,1640996051867,false
