USER_ID,PLATFORM,APP_NAME,CREATE_TS,INSTALL_TS,EVENT_NAME,SESSION_ID
3,ios,app_1,2022-01-01T05:50:32.000Z,2022-01-01T05:02:46.000Z,level_started,1641016206539
3,ios,app_1,2022-01-01T05:50:39.000Z,2022-01-01T05:02:46.000Z,level_completed,1641016206539
3,ios,app_1,2022-01-01T05:50:49.000Z,2022-01-01T05:02:46.000Z,level_started,1641016206539
3,ios,app_1,2022-01-01T05:50:57.000Z,2022-01-01T05:02:46.000Z,level_completed,1641016256176
3,ios,app_1,2022-01-01T05:51:07.000Z,2022-01-01T05:02:46.000Z,level_started,1641016256176
3,ios,app_1,2022-01-01T05:51:15.000Z,2022-01-01T05:02:46.000Z,level_completed,1641016256176
3,ios,app_1,2022-01-01T05:51:36.000Z,2022-01-01T05:02:46.000Z,level_started,1641016256176
3,ios,app_1,2022-01-01T05:51:48.000Z,2022-01-01T05:02:46.000Z,level_completed,1641016256176
3,ios,app_1,2022-01-01T05:52:12.000Z,2022-01-01T05:02:46.000Z,level_started,1641016256176
3,ios,app_1,2022-01-01T05:52:26.000Z,2022-01-01T05:02:46.000Z,level_completed,1641016256176
3,ios,app_1,2022-01-01T18:35:57.000Z,2022-01-01T05:02:46.000Z,app_started,1641062157200
3,ios,app_1,2022-01-01T18:36:17.000Z,2022-01-01T05:02:46.000Z,level_started,1641062157200
3,ios,app_1,2022-01-01T18:36:22.000Z,2022-01-01T05:02:46.000Z,level_completed,1641062157200
3,ios,app_1,2022-01-01T18:55:43.000Z,2022-01-01T05:02:46.000Z,app_started,1641063343409
3,ios,app_1,2022-01-01T18:56:02.000Z,2022-01-01T05:02:46.000Z,level_started,1641063343409
3,ios,app_1,2022-01-01T18:56:12.000Z,2022-01-01T05:02:46.000Z,level_completed,1641063343409
3,ios,app_1,2022-01-02T01:55:13.000Z,2022-01-01T05:02:46.000Z,app_started,1641088513295
3,ios,app_1,2022-01-02T01:55:47.000Z,2022-01-01T05:02:46.000Z,level_started,1641088513295
3,ios,app_1,2022-01-02T01:55:53.000Z,2022-01-01T05:02:46.000Z,level_completed,1641088513295
4,android,app_1,2022-01-01T08:09:09.000Z,2022-01-01T08:09:09.000Z,app_started,1641024547451
4,android,app_1,2022-01-01T18:04:56.000Z,2022-01-01T08:09:09.000Z,app_started,1641060293983
4,android,app_1,2022-01-01T18:13:20.000Z,2022-01-01T08:09:09.000Z,level_started,1641060716328
4,android,app_1,2022-01-01T18:14:01.000Z,2022-01-01T08:09:09.000Z,level_failed,1641060716328
4,android,app_1,2022-01-01T18:15:14.000Z,2022-01-01T08:09:09.000Z,level_completed,1641060873018
4,android,app_1,2022-01-01T18:15:35.000Z,2022-01-01T08:09:09.000Z,level_started,1641060927255
4,android,app_1,2022-01-01T18:15:55.000Z,2022-01-01T08:09:09.000Z,level_completed,1641060927255
4,android,app_1,2022-01-01T18:16:10.000Z,2022-01-01T08:09:09.000Z,level_started,1641060927255
4,android,app_1,2022-01-01T18:16:37.000Z,2022-01-01T08:09:09.000Z,level_completed,1641060927255
4,android,app_1,2022-01-01T18:17:26.000Z,2022-01-01T08:09:09.000Z,level_started,1641061032787
4,android,app_1,2022-01-01T18:18:03.000Z,2022-01-01T08:09:09.000Z,level_failed,1641061032787
4,android,app_1,2022-01-01T18:19:41.000Z,2022-01-01T08:09:09.000Z,level_completed,1641061132194
4,android,app_1,2022-01-02T18:58:50.000Z,2022-01-01T08:09:09.000Z,app_started,1641149928317
4,android,app_1,2022-01-03T14:51:55.000Z,2022-01-01T08:09:09.000Z,app_started,1641221512824
4,android,app_1,2022-01-03T14:52:12.000Z,2022-01-01T08:09:09.000Z,level_started,1641221512824
4,android,app_1,2022-01-03T14:52:50.000Z,2022-01-01T08:09:09.000Z,level_failed,1641221512824
4,android,app_1,2022-01-03T15:54:04.000Z,2022-01-01T08:09:09.000Z,app_started,1641225242862
4,android,app_1,2022-01-03T16:42:19.000Z,2022-01-01T08:09:09.000Z,app_started,1641228136157
4,android,app_1,2022-01-03T16:42:35.000Z,2022-01-01T08:09:09.000Z,level_started,1641228136157
4,android,app_1,2022-01-03T16:43:17.000Z,2022-01-01T08:09:09.000Z,level_completed,1641228136157
5,android,app_1,2022-01-01T10:38:27.000Z,2022-01-01T10:38:27.000Z,app_started,1641033479354
5,android,app_1,2022-01-06T15:37:47.000Z,2022-01-01T10:38:27.000Z,level_started,1641483452735
5,android,app_1,2022-01-06T15:38:09.000Z,2022-01-01T10:38:27.000Z,level_completed,1641483452735
5,android,app_1,2022-01-06T15:38:19.000Z,2022-01-01T10:38:27.000Z,level_started,1641483452735
5,android,app_1,2022-01-06T15:38:56.000Z,2022-01-01T10:38:27.000Z,level_failed,1641483452735
6,android,app_1,2022-01-01T00:53:50.000Z,2022-01-01T00:53:50.000Z,app_started,1640998429081
6,android,app_1,2022-01-01T00:53:55.000Z,2022-01-01T00:53:50.000Z,level_started,1640998429081
6,android,app_1,2022-01-01T00:54:09.000Z,2022-01-01T00:53:50.000Z,level_completed,1640998429081
6,android,app_1,2022-01-01T00:55:06.000Z,2022-01-01T00:53:50.000Z,level_started,1640998501136
6,android,app_1,2022-01-01T00:55:14.000Z,2022-01-01T00:53:50.000Z,level_completed,1640998501136
6,android,app_1,2022-01-01T00:56:13.000Z,2022-01-01T00:53:50.000Z,level_started,1640998567508
6,android,app_1,2022-01-01T00:56:22.000Z,2022-01-01T00:53:50.000Z,level_completed,1640998567508
6,android,app_1,2022-01-01T00:57:17.000Z,2022-01-01T00:53:50.000Z,level_started,1640998630515
6,android,app_1,2022-01-01T00:57:40.000Z,2022-01-01T00:53:50.000Z,level_completed,1640998630515
6,android,app_1,2022-01-01T00:59:03.000Z,2022-01-01T00:53:50.000Z,level_started,1640998732759
6,android,app_1,2022-01-01T00:59:16.000Z,2022-01-01T00:53:50.000Z,level_completed,1640998732759
6,android,app_1,2022-01-01T01:00:11.000Z,2022-01-01T00:53:50.000Z,level_started,1640998806033
6,android,app_1,2022-01-01T01:00:20.000Z,2022-01-01T00:53:50.000Z,level_completed,1640998806033
6,android,app_1,2022-01-01T01:01:27.000Z,2022-01-01T00:53:50.000Z,level_started,1640998881859
6,android,app_1,2022-01-01T01:01:41.000Z,2022-01-01T00:53:50.000Z,level_completed,1640998881859
6,android,app_1,2022-01-01T01:29:35.000Z,2022-01-01T00:53:50.000Z,app_started,1641000574550
6,android,app_1,2022-01-01T01:29:50.000Z,2022-01-01T00:53:50.000Z,level_started,1641000574550
6,android,app_1,2022-01-01T01:30:12.000Z,2022-01-01T00:53:50.000Z,level_failed,1641000574550
6,android,app_1,2022-01-01T03:36:51.000Z,2022-01-01T00:53:50.000Z,app_started,1641008210548
6,android,app_1,2022-01-01T03:37:02.000Z,2022-01-01T00:53:50.000Z,level_started,1641008210548
6,android,app_1,2022-01-01T03:37:31.000Z,2022-01-01T00:53:50.000Z,level_completed,1641008210548
6,android,app_1,2022-01-01T04:34:01.000Z,2022-01-01T00:53:50.000Z,app_started,1641011640300
6,android,app_1,2022-01-01T04:34:14.000Z,2022-01-01T00:53:50.000Z,level_started,1641011640300
6,android,app_1,2022-01-01T04:34:22.000Z,2022-01-01T00:53:50.000Z,level_completed,1641011640300
6,android,app_1,2022-01-01T16:47:43.000Z,2022-01-01T00:53:50.000Z,app_started,1641055662727
6,android,app_1,2022-01-01T16:47:56.000Z,2022-01-01T00:53:50.000Z,level_started,1641055662727
6,android,app_1,2022-01-01T16:48:12.000Z,2022-01-01T00:53:50.000Z,level_completed,1641055662727
6,android,app_1,2022-01-02T19:15:25.000Z,2022-01-01T00:53:50.000Z,app_started,1641150924071
6,android,app_1,2022-01-02T19:16:50.000Z,2022-01-01T00:53:50.000Z,level_started,1641150986875
6,android,app_1,2022-01-02T19:16:57.000Z,2022-01-01T00:53:50.000Z,level_completed,1641150986875
6,android,app_1,2022-01-02T19:18:11.000Z,2022-01-01T00:53:50.000Z,level_started,1641151081283
6,android,app_1,2022-01-02T19:18:27.000Z,2022-01-01T00:53:50.000Z,level_completed,1641151081283
6,android,app_1,2022-01-02T21:14:11.000Z,2022-01-01T00:53:50.000Z,app_started,1641158050259
6,android,app_1,2022-01-02T21:16:29.000Z,2022-01-01T00:53:50.000Z,level_started,1641158173799
6,android,app_1,2022-01-02T21:16:55.000Z,2022-01-01T00:53:50.000Z,level_completed,1641158173799
6,android,app_1,2022-01-02T21:18:33.000Z,2022-01-01T00:53:50.000Z,level_started,1641158308841
6,android,app_1,2022-01-02T21:19:38.000Z,2022-01-01T00:53:50.000Z,level_completed,1641158308841
7,android,app_1,2022-01-01T17:31:54.000Z,2022-01-01T17:31:54.000Z,app_started,1641058228398
7,android,app_1,2022-01-01T17:32:21.000Z,2022-01-01T17:31:54.000Z,level_started,1641058228398
8,android,app_1,2022-01-01T14:51:29.000Z,2022-01-01T14:51:29.000Z,app_started,1641048686595
8,android,app_1,2022-01-01T14:51:31.000Z,2022-01-01T14:51:29.000Z,level_started,1641048686595
8,android,app_1,2022-01-01T14:51:46.000Z,2022-01-01T14:51:29.000Z,level_completed,1641048686595
8,android,app_1,2022-01-01T14:52:00.000Z,2022-01-01T14:51:29.000Z,level_started,1641048686595
8,android,app_1,2022-01-01T14:52:05.000Z,2022-01-01T14:51:29.000Z,level_completed,1641048686595
8,android,app_1,2022-01-01T14:53:11.000Z,2022-01-01T14:51:29.000Z,level_started,1641048786317
8,android,app_1,2022-01-01T14:53:17.000Z,2022-01-01T14:51:29.000Z,level_completed,1641048786317
8,android,app_1,2022-01-01T14:53:28.000Z,2022-01-01T14:51:29.000Z,level_started,1641048786317
8,android,app_1,2022-01-01T14:53:36.000Z,2022-01-01T14:51:29.000Z,level_completed,1641048786317
8,android,app_1,2022-01-01T14:54:29.000Z,2022-01-01T14:51:29.000Z,level_started,1641048863337
8,android,app_1,2022-01-01T14:54:34.000Z,2022-01-01T14:51:29.000Z,level_completed,1641048863337
8,android,app_1,2022-01-01T14:54:44.000Z,2022-01-01T14:51:29.000Z,level_started,1641048863337
8,android,app_1,2022-01-01T14:54:52.000Z,2022-01-01T14:51:29.000Z,level_completed,1641048863337
8,android,app_1,2022-01-01T14:55:09.000Z,2022-01-01T14:51:29.000Z,level_started,1641048863337
8,android,app_1,2022-01-01T14:55:22.000Z,2022-01-01T14:51:29.000Z,level_completed,1641048863337
8,android,app_1,2022-01-01T14:55:43.000Z,2022-01-01T14:51:29.000Z,level_started,1641048933029
8,android,app_1,2022-01-01T14:55:53.000Z,2022-01-01T14:51:29.000Z,level_completed,1641048933029
8,android,app_1,2022-01-01T14:56:09.000Z,2022-01-01T14:51:29.000Z,level_started,1641048933029
8,android,app_1,2022-01-01T14:56:15.000Z,2022-01-01T14:51:29.000Z,level_completed,1641048933029
8,android,app_1,2022-01-01T14:56:35.000Z,2022-01-01T14:51:29.000Z,level_started,1641048988368
8,android,app_1,2022-01-01T14:56:47.000Z,2022-01-01T14:51:29.000Z,level_completed,1641048988368
8,android,app_1,2022-01-01T14:57:08.000Z,2022-01-01T14:51:29.000Z,level_started,1641048988368
8,android,app_1,2022-01-01T14:57:21.000Z,2022-01-01T14:51:29.000Z,level_completed,1641048988368
8,android,app_1,2022-01-01T14:57:45.000Z,2022-01-01T14:51:29.000Z,level_started,1641049054667
8,android,app_1,2022-01-01T14:58:13.000Z,2022-01-01T14:51:29.000Z,level_completed,1641049054667
8,android,app_1,2022-01-01T14:58:39.000Z,2022-01-01T14:51:29.000Z,level_completed,1641049054667
8,android,app_1,2022-01-01T14:58:58.000Z,2022-01-01T14:51:29.000Z,level_started,1641049131054
8,android,app_1,2022-01-01T14:59:29.000Z,2022-01-01T14:51:29.000Z,level_completed,1641049131054
8,android,app_1,2022-01-01T14:59:54.000Z,2022-01-01T14:51:29.000Z,level_started,1641049187621
8,android,app_1,2022-01-01T15:00:12.000Z,2022-01-01T14:51:29.000Z,level_completed,1641049187621
8,android,app_1,2022-01-01T15:00:24.000Z,2022-01-01T14:51:29.000Z,level_started,1641049187621
8,android,app_1,2022-01-01T15:00:35.000Z,2022-01-01T14:51:29.000Z,level_completed,1641049187621
8,android,app_1,2022-01-01T22:00:47.000Z,2022-01-01T14:51:29.000Z,app_started,1641074445847
8,android,app_1,2022-01-01T22:01:00.000Z,2022-01-01T14:51:29.000Z,level_started,1641074445847
8,android,app_1,2022-01-01T22:01:21.000Z,2022-01-01T14:51:29.000Z,level_completed,1641074445847
8,android,app_1,2022-01-01T22:01:41.000Z,2022-01-01T14:51:29.000Z,level_started,1641074492112
8,android,app_1,2022-01-01T22:02:13.000Z,2022-01-01T14:51:29.000Z,level_completed,1641074492112
8,android,app_1,2022-01-01T22:02:40.000Z,2022-01-01T14:51:29.000Z,level_started,1641074553848
8,android,app_1,2022-01-01T22:03:00.000Z,2022-01-01T14:51:29.000Z,level_completed,1641074553848
8,android,app_1,2022-01-01T22:03:09.000Z,2022-01-01T14:51:29.000Z,level_started,1641074553848
8,android,app_1,2022-01-01T22:03:27.000Z,2022-01-01T14:51:29.000Z,level_completed,1641074553848
8,android,app_1,2022-01-01T22:03:56.000Z,2022-01-01T14:51:29.000Z,level_started,1641074621732
8,android,app_1,2022-01-01T22:04:13.000Z,2022-01-01T14:51:29.000Z,level_completed,1641074621732
8,android,app_1,2022-01-01T22:04:24.000Z,2022-01-01T14:51:29.000Z,level_started,1641074621732
8,android,app_1,2022-01-01T22:04:38.000Z,2022-01-01T14:51:29.000Z,level_completed,1641074621732
8,android,app_1,2022-01-01T22:04:58.000Z,2022-01-01T14:51:29.000Z,level_started,1641074692145
8,android,app_1,2022-01-01T22:05:25.000Z,2022-01-01T14:51:29.000Z,level_completed,1641074692145
8,android,app_1,2022-01-01T22:05:35.000Z,2022-01-01T14:51:29.000Z,level_started,1641074692145
8,android,app_1,2022-01-01T22:06:01.000Z,2022-01-01T14:51:29.000Z,level_failed,1641074692145
8,android,app_1,2022-01-01T22:06:48.000Z,2022-01-01T14:51:29.000Z,level_completed,1641074778625
8,android,app_1,2022-01-01T22:07:36.000Z,2022-01-01T14:51:29.000Z,level_started,1641074850439
8,android,app_1,2022-01-01T22:07:54.000Z,2022-01-01T14:51:29.000Z,level_completed,1641074850439
8,android,app_1,2022-01-01T22:08:08.000Z,2022-01-01T14:51:29.000Z,level_started,1641074850439
8,android,app_1,2022-01-01T22:08:18.000Z,2022-01-01T14:51:29.000Z,level_completed,1641074850439
8,android,app_1,2022-01-01T22:08:28.000Z,2022-01-01T14:51:29.000Z,level_started,1641074850439
8,android,app_1,2022-01-01T22:08:33.000Z,2022-01-01T14:51:29.000Z,level_completed,1641074850439
8,android,app_1,2022-01-01T22:09:12.000Z,2022-01-01T14:51:29.000Z,level_started,1641074930586
8,android,app_1,2022-01-01T22:09:27.000Z,2022-01-01T14:51:29.000Z,level_completed,1641074930586
8,android,app_1,2022-01-01T22:10:14.000Z,2022-01-01T14:51:29.000Z,level_started,1641075007858
8,android,app_1,2022-01-01T22:10:23.000Z,2022-01-01T14:51:29.000Z,level_completed,1641075007858
8,android,app_1,2022-01-01T22:10:44.000Z,2022-01-01T14:51:29.000Z,level_started,1641075007858
8,android,app_1,2022-01-01T22:11:09.000Z,2022-01-01T14:51:29.000Z,level_completed,1641075007858
8,android,app_1,2022-01-01T22:12:47.000Z,2022-01-01T14:51:29.000Z,level_started,1641075110673
8,android,app_1,2022-01-01T22:13:46.000Z,2022-01-01T14:51:29.000Z,level_failed,1641075110673
8,android,app_1,2022-01-01T22:14:32.000Z,2022-01-01T14:51:29.000Z,level_completed,1641075244907
8,android,app_1,2022-01-01T22:14:44.000Z,2022-01-01T14:51:29.000Z,level_started,1641075244907
8,android,app_1,2022-01-01T22:14:53.000Z,2022-01-01T14:51:29.000Z,level_completed,1641075244907
8,android,app_1,2022-01-01T22:15:02.000Z,2022-01-01T14:51:29.000Z,level_started,1641075244907
8,android,app_1,2022-01-01T22:15:18.000Z,2022-01-01T14:51:29.000Z,level_completed,1641075244907
8,android,app_1,2022-01-01T22:16:18.000Z,2022-01-01T14:51:29.000Z,level_started,1641075371019
8,android,app_1,2022-01-01T22:16:43.000Z,2022-01-01T14:51:29.000Z,level_completed,1641075371019
8,android,app_1,2022-01-01T22:17:00.000Z,2022-01-01T14:51:29.000Z,level_started,1641075414351
8,android,app_1,2022-01-01T22:17:12.000Z,2022-01-01T14:51:29.000Z,level_failed,1641075414351
8,android,app_1,2022-01-01T22:17:35.000Z,2022-01-01T14:51:29.000Z,level_completed,1641075414351
8,android,app_1,2022-01-01T22:17:44.000Z,2022-01-01T14:51:29.000Z,level_started,1641075414351
8,android,app_1,2022-01-01T22:18:00.000Z,2022-01-01T14:51:29.000Z,level_completed,1641075414351
8,android,app_1,2022-01-01T22:18:17.000Z,2022-01-01T14:51:29.000Z,level_started,1641075491009
8,android,app_1,2022-01-01T22:18:28.000Z,2022-01-01T14:51:29.000Z,level_completed,1641075491009
8,android,app_1,2022-01-01T22:18:37.000Z,2022-01-01T14:51:29.000Z,level_started,1641075491009
8,android,app_1,2022-01-01T22:18:47.000Z,2022-01-01T14:51:29.000Z,level_completed,1641075491009
8,android,app_1,2022-01-01T22:19:04.000Z,2022-01-01T14:51:29.000Z,level_started,1641075538192
8,android,app_1,2022-01-01T22:19:14.000Z,2022-01-01T14:51:29.000Z,level_completed,1641075538192
8,android,app_1,2022-01-01T22:19:26.000Z,2022-01-01T14:51:29.000Z,level_started,1641075538192
8,android,app_1,2022-01-01T22:19:49.000Z,2022-01-01T14:51:29.000Z,level_completed,1641075538192
8,android,app_1,2022-01-01T22:21:07.000Z,2022-01-01T14:51:29.000Z,level_started,1641075618507
8,android,app_1,2022-01-01T22:21:21.000Z,2022-01-01T14:51:29.000Z,level_completed,1641075618507
8,android,app_1,2022-01-01T22:26:25.000Z,2022-01-01T14:51:29.000Z,level_started,1641075975953
8,android,app_1,2022-01-01T22:26:38.000Z,2022-01-01T14:51:29.000Z,level_completed,1641075975953
8,android,app_1,2022-01-02T11:14:22.000Z,2022-01-01T14:51:29.000Z,app_started,1641122060019
8,android,app_1,2022-01-02T11:14:37.000Z,2022-01-01T14:51:29.000Z,level_started,1641122060019
8,android,app_1,2022-01-02T11:15:07.000Z,2022-01-01T14:51:29.000Z,level_failed,1641122060019
8,android,app_1,2022-01-02T11:16:07.000Z,2022-01-01T14:51:29.000Z,level_completed,1641122155465
8,android,app_1,2022-01-02T11:16:17.000Z,2022-01-01T14:51:29.000Z,level_started,1641122155465
8,android,app_1,2022-01-02T11:16:54.000Z,2022-01-01T14:51:29.000Z,level_completed,1641122155465
8,android,app_1,2022-01-02T11:17:41.000Z,2022-01-01T14:51:29.000Z,level_started,1641122254829
8,android,app_1,2022-01-02T11:18:01.000Z,2022-01-01T14:51:29.000Z,level_failed,1641122254829
8,android,app_1,2022-01-02T11:18:41.000Z,2022-01-01T14:51:29.000Z,level_completed,1641122299155
8,android,app_1,2022-01-02T11:18:50.000Z,2022-01-01T14:51:29.000Z,level_started,1641122299155
8,android,app_1,2022-01-02T11:19:11.000Z,2022-01-01T14:51:29.000Z,level_completed,1641122299155
8,android,app_1,2022-01-02T11:19:32.000Z,2022-01-01T14:51:29.000Z,level_started,1641122365609
8,android,app_1,2022-01-02T11:19:44.000Z,2022-01-01T14:51:29.000Z,level_completed,1641122365609
8,android,app_1,2022-01-02T11:19:53.000Z,2022-01-01T14:51:29.000Z,level_started,1641122365609
8,android,app_1,2022-01-02T11:20:07.000Z,2022-01-01T14:51:29.000Z,level_completed,1641122365609
8,android,app_1,2022-01-02T11:20:33.000Z,2022-01-01T14:51:29.000Z,level_started,1641122419072
8,android,app_1,2022-01-02T11:21:01.000Z,2022-01-01T14:51:29.000Z,level_completed,1641122419072
8,android,app_1,2022-01-02T11:21:21.000Z,2022-01-01T14:51:29.000Z,level_started,1641122475017
8,android,app_1,2022-01-02T11:21:47.000Z,2022-01-01T14:51:29.000Z,level_failed,1641122475017
8,android,app_1,2022-01-02T11:22:33.000Z,2022-01-01T14:51:29.000Z,level_failed,1641122526348
8,android,app_1,2022-01-02T11:23:15.000Z,2022-01-01T14:51:29.000Z,level_completed,1641122591907
8,android,app_1,2022-01-02T11:23:58.000Z,2022-01-01T14:51:29.000Z,level_started,1641122605611
8,android,app_1,2022-01-02T11:24:22.000Z,2022-01-01T14:51:29.000Z,level_failed,1641122605611
8,android,app_1,2022-01-02T11:25:02.000Z,2022-01-01T14:51:29.000Z,level_completed,1641122696020
8,android,app_1,2022-01-02T12:04:01.000Z,2022-01-01T14:51:29.000Z,app_started,1641125039159
8,android,app_1,2022-01-02T12:04:18.000Z,2022-01-01T14:51:29.000Z,level_started,1641125039159
8,android,app_1,2022-01-02T12:05:18.000Z,2022-01-01T14:51:29.000Z,level_failed,1641125039159
8,android,app_1,2022-01-02T12:06:04.000Z,2022-01-01T14:51:29.000Z,level_completed,1641125154037
8,android,app_1,2022-01-02T12:06:18.000Z,2022-01-01T14:51:29.000Z,level_started,1641125154037
8,android,app_1,2022-01-02T12:07:02.000Z,2022-01-01T14:51:29.000Z,level_failed,1641125154037
8,android,app_1,2022-01-02T12:07:49.000Z,2022-01-01T14:51:29.000Z,level_failed,1641125258834
8,android,app_1,2022-01-02T12:08:31.000Z,2022-01-01T14:51:29.000Z,level_completed,1641125306640
8,android,app_1,2022-01-02T12:08:43.000Z,2022-01-01T14:51:29.000Z,level_started,1641125306640
8,android,app_1,2022-01-02T12:09:43.000Z,2022-01-01T14:51:29.000Z,level_failed,1641125306640
8,android,app_1,2022-01-02T12:10:36.000Z,2022-01-01T14:51:29.000Z,level_failed,1641125422032
8,android,app_1,2022-01-02T12:11:40.000Z,2022-01-01T14:51:29.000Z,level_failed,1641125469737
8,android,app_1,2022-01-02T12:42:11.000Z,2022-01-01T14:51:29.000Z,app_started,1641127328619
8,android,app_1,2022-01-02T12:42:21.000Z,2022-01-01T14:51:29.000Z,level_started,1641127328619
8,android,app_1,2022-01-02T12:43:26.000Z,2022-01-01T14:51:29.000Z,level_failed,1641127328619
8,android,app_1,2022-01-02T12:44:46.000Z,2022-01-01T14:51:29.000Z,level_failed,1641127454152
