USER_ID,PLATFORM,APP_NAME,CREATE_TS,INSTALL_TS,SESSION_ID
18,android,app_1,2022-01-07 17:11:33.000,2022-01-01 08:41:18.000,1641575493968
27,ios,app_1,2022-01-03 21:59:01.000,2022-01-01 03:38:36.000,1641247141531
66,ios,app_1,2022-01-03 18:31:30.000,2022-01-02 02:20:03.000,1641234690657
89,ios,app_1,2022-01-04 00:22:25.000,2022-01-03 17:03:28.000,1641255745184
67,ios,app_1,2022-01-04 02:03:48.000,2022-01-02 01:58:49.000,1641261828500
66,ios,app_1,2022-01-04 17:30:55.000,2022-01-02 02:20:03.000,1641317455272
11,android,app_1,2022-01-07 10:44:47.000,2022-01-01 18:22:53.000,1641552287294
11,android,app_1,2022-01-07 10:51:52.000,2022-01-01 18:22:53.000,1641552712165
11,android,app_1,2022-01-07 10:52:01.000,2022-01-01 18:22:53.000,1641552721912
47,android,app_1,2022-01-03 15:11:30.000,2022-01-02 16:24:21.000,1641222690502
15,android,app_1,2022-01-05 20:03:40.000,2022-01-01 17:18:40.000,1641413020886
24,ios,app_1,2022-01-03 12:51:40.000,2022-01-01 07:39:08.000,1641214300262
24,ios,app_1,2022-01-03 12:51:49.000,2022-01-01 07:39:08.000,1641214309771
24,ios,app_1,2022-01-03 12:51:52.000,2022-01-01 07:39:08.000,1641214312138
24,ios,app_1,2022-01-03 12:52:16.000,2022-01-01 07:39:08.000,1641214336690
24,ios,app_1,2022-01-03 12:54:37.000,2022-01-01 07:39:08.000,1641214477963
24,ios,app_1,2022-01-03 12:55:39.000,2022-01-01 07:39:08.000,1641214539551
86,android,app_1,2022-01-03 18:46:53.000,2022-01-03 02:06:39.000,1641235613152
86,android,app_1,2022-01-03 18:48:02.000,2022-01-03 02:06:39.000,1641235682718
18,android,app_1,2022-01-04 11:00:45.000,2022-01-01 08:41:18.000,1641294045885
18,android,app_1,2022-01-04 11:01:41.000,2022-01-01 08:41:18.000,1641294101431
18,android,app_1,2022-01-04 11:02:46.000,2022-01-01 08:41:18.000,1641294166873
18,android,app_1,2022-01-04 11:03:08.000,2022-01-01 08:41:18.000,1641294188490
18,android,app_1,2022-01-04 11:05:07.000,2022-01-01 08:41:18.000,1641294307105
18,android,app_1,2022-01-04 11:05:30.000,2022-01-01 08:41:18.000,1641294330759
18,android,app_1,2022-01-04 11:06:04.000,2022-01-01 08:41:18.000,1641294364910
18,android,app_1,2022-01-04 11:07:56.000,2022-01-01 08:41:18.000,1641294476631
18,android,app_1,2022-01-04 11:09:13.000,2022-01-01 08:41:18.000,1641294553431
18,android,app_1,2022-01-04 11:11:00.000,2022-01-01 08:41:18.000,1641294660480
96,android,app_1,2022-01-04 02:34:11.000,2022-01-04 02:34:11.000,1641263651813
96,android,app_1,2022-01-04 02:34:51.000,2022-01-04 02:34:11.000,1641263691590
96,android,app_1,2022-01-04 02:35:00.000,2022-01-04 02:34:11.000,1641263700533
96,android,app_1,2022-01-04 02:35:56.000,2022-01-04 02:34:11.000,1641263756640
96,android,app_1,2022-01-04 02:37:01.000,2022-01-04 02:34:11.000,1641263821129
96,android,app_1,2022-01-04 02:37:54.000,2022-01-04 02:34:11.000,1641263874949
96,android,app_1,2022-01-04 02:38:57.000,2022-01-04 02:34:11.000,1641263937117
96,android,app_1,2022-01-04 02:52:27.000,2022-01-04 02:34:11.000,1641264747809
96,android,app_1,2022-01-04 03:09:56.000,2022-01-04 02:34:11.000,1641265796068
96,android,app_1,2022-01-04 03:11:05.000,2022-01-04 02:34:11.000,1641265865668
96,android,app_1,2022-01-04 03:13:13.000,2022-01-04 02:34:11.000,1641265993812
96,android,app_1,2022-01-04 03:14:12.000,2022-01-04 02:34:11.000,1641266052924
96,android,app_1,2022-01-04 03:14:43.000,2022-01-04 02:34:11.000,1641266083207
96,android,app_1,2022-01-04 03:15:58.000,2022-01-04 02:34:11.000,1641266158134
87,ios,app_1,2022-01-03 04:51:20.000,2022-01-03 04:51:19.000,1641185480057
41,ios,app_1,2022-01-03 00:30:57.000,2022-01-02 05:57:58.000,1641169857855
41,ios,app_1,2022-01-03 00:32:16.000,2022-01-02 05:57:58.000,1641169936488
41,ios,app_1,2022-01-03 05:07:16.000,2022-01-02 05:57:58.000,1641186436089
41,ios,app_1,2022-01-03 05:09:28.000,2022-01-02 05:57:58.000,1641186568485
41,ios,app_1,2022-01-03 05:09:29.000,2022-01-02 05:57:58.000,1641186569288
41,ios,app_1,2022-01-03 05:13:59.000,2022-01-02 05:57:58.000,1641186839781
41,ios,app_1,2022-01-03 05:14:00.000,2022-01-02 05:57:58.000,1641186840763
41,ios,app_1,2022-01-03 05:17:19.000,2022-01-02 05:57:58.000,1641187039404
41,ios,app_1,2022-01-03 05:17:52.000,2022-01-02 05:57:58.000,1641187072709
41,ios,app_1,2022-01-03 05:21:19.000,2022-01-02 05:57:58.000,1641187279577
41,ios,app_1,2022-01-03 05:21:20.000,2022-01-02 05:57:58.000,1641187280283
54,ios,app_1,2022-01-03 02:48:41.000,2022-01-02 20:06:10.000,1641178121761
2,ios,app_1,2022-01-03 01:40:04.000,2022-01-01 18:55:17.000,1641174004106
39,ios,app_1,2022-01-03 02:50:43.000,2022-01-02 22:52:01.000,1641178243307
66,ios,app_1,2022-01-03 01:41:19.000,2022-01-02 02:20:03.000,1641174079600
90,ios,app_1,2022-01-03 01:35:37.000,2022-01-03 01:35:38.000,1641173737701
90,ios,app_1,2022-01-03 02:33:52.000,2022-01-03 01:35:38.000,1641177232491
90,ios,app_1,2022-01-03 02:35:19.000,2022-01-03 01:35:38.000,1641177319216
90,ios,app_1,2022-01-03 02:37:15.000,2022-01-03 01:35:38.000,1641177435918
14,ios,app_1,2022-01-03 00:14:34.000,2022-01-01 00:14:06.000,1641168874214
14,ios,app_1,2022-01-03 01:58:03.000,2022-01-01 00:14:06.000,1641175083692
14,ios,app_1,2022-01-03 02:04:45.000,2022-01-01 00:14:06.000,1641175485463
14,ios,app_1,2022-01-03 02:05:09.000,2022-01-01 00:14:06.000,1641175509647
14,ios,app_1,2022-01-03 02:09:09.000,2022-01-01 00:14:06.000,1641175749068
14,ios,app_1,2022-01-03 02:18:35.000,2022-01-01 00:14:06.000,1641176315678
14,ios,app_1,2022-01-03 02:20:39.000,2022-01-01 00:14:06.000,1641176439915
14,ios,app_1,2022-01-03 02:22:11.000,2022-01-01 00:14:06.000,1641176531048
14,ios,app_1,2022-01-03 02:35:05.000,2022-01-01 00:14:06.000,1641177305598
14,ios,app_1,2022-01-03 02:36:47.000,2022-01-01 00:14:06.000,1641177407439
14,ios,app_1,2022-01-03 02:39:14.000,2022-01-01 00:14:06.000,1641177554391
14,ios,app_1,2022-01-03 02:39:15.000,2022-01-01 00:14:06.000,1641177555018
14,ios,app_1,2022-01-03 02:39:15.000,2022-01-01 00:14:06.000,1641177555965
14,ios,app_1,2022-01-03 02:41:43.000,2022-01-01 00:14:06.000,1641177703706
14,ios,app_1,2022-01-03 02:42:18.000,2022-01-01 00:14:06.000,1641177738755
14,ios,app_1,2022-01-03 02:47:19.000,2022-01-01 00:14:06.000,1641178039446
14,ios,app_1,2022-01-03 02:47:23.000,2022-01-01 00:14:06.000,1641178043274
14,ios,app_1,2022-01-03 02:56:04.000,2022-01-01 00:14:06.000,1641178564041
14,ios,app_1,2022-01-03 02:56:10.000,2022-01-01 00:14:06.000,1641178570782
44,android,app_1,2022-01-02 22:06:05.000,2022-01-02 22:06:14.000,1641161165115
44,android,app_1,2022-01-02 22:09:23.000,2022-01-02 22:06:14.000,1641161363205
44,android,app_1,2022-01-02 22:11:01.000,2022-01-02 22:06:14.000,1641161461437
44,android,app_1,2022-01-02 22:13:06.000,2022-01-02 22:06:14.000,1641161586196
55,android,app_1,2022-01-02 17:19:33.000,2022-01-02 18:31:51.000,1641143973252
19,android,app_1,2022-01-02 12:33:57.000,2022-01-01 21:08:09.000,1641126837630
19,android,app_1,2022-01-02 18:30:18.000,2022-01-01 21:08:09.000,1641148218372
19,android,app_1,2022-01-02 18:35:12.000,2022-01-01 21:08:09.000,1641148512659
19,android,app_1,2022-01-02 19:10:58.000,2022-01-01 21:08:09.000,1641150658973
19,android,app_1,2022-01-02 19:12:59.000,2022-01-01 21:08:09.000,1641150779545
19,android,app_1,2022-01-02 19:18:03.000,2022-01-01 21:08:09.000,1641151083378
46,android,app_1,2022-01-02 22:34:36.000,2022-01-02 03:10:00.000,1641162876515
46,android,app_1,2022-01-02 22:35:25.000,2022-01-02 03:10:00.000,1641162925323
46,android,app_1,2022-01-02 22:36:28.000,2022-01-02 03:10:00.000,1641162988982
46,android,app_1,2022-01-02 22:36:51.000,2022-01-02 03:10:00.000,1641163011099
46,android,app_1,2022-01-02 22:38:19.000,2022-01-02 03:10:00.000,1641163099180
18,android,app_1,2022-01-03 07:44:39.000,2022-01-01 08:41:18.000,1641195879666
18,android,app_1,2022-01-03 07:46:22.000,2022-01-01 08:41:18.000,1641195982735
18,android,app_1,2022-01-03 08:33:32.000,2022-01-01 08:41:18.000,1641198812262
18,android,app_1,2022-01-03 08:34:27.000,2022-01-01 08:41:18.000,1641198867786
18,android,app_1,2022-01-03 08:36:01.000,2022-01-01 08:41:18.000,1641198961576
18,android,app_1,2022-01-03 08:36:44.000,2022-01-01 08:41:18.000,1641199004862
18,android,app_1,2022-01-03 08:38:37.000,2022-01-01 08:41:18.000,1641199117037
4,android,app_1,2022-01-03 14:51:52.000,2022-01-01 08:09:09.000,1641221512824
81,android,app_1,2022-01-03 15:56:42.000,2022-01-03 14:56:20.000,1641225402309
54,ios,app_1,2022-01-05 09:56:02.000,2022-01-02 20:06:10.000,1641376562404
8,android,app_1,2022-01-02 11:14:20.000,2022-01-01 14:51:28.000,1641122060019
8,android,app_1,2022-01-02 11:15:55.000,2022-01-01 14:51:28.000,1641122155465
8,android,app_1,2022-01-02 11:17:34.000,2022-01-01 14:51:28.000,1641122254829
8,android,app_1,2022-01-02 11:18:19.000,2022-01-01 14:51:28.000,1641122299155
8,android,app_1,2022-01-02 11:19:25.000,2022-01-01 14:51:28.000,1641122365609
8,android,app_1,2022-01-02 11:20:19.000,2022-01-01 14:51:28.000,1641122419072
8,android,app_1,2022-01-02 11:21:15.000,2022-01-01 14:51:28.000,1641122475017
8,android,app_1,2022-01-02 11:22:06.000,2022-01-01 14:51:28.000,1641122526348
8,android,app_1,2022-01-02 11:23:11.000,2022-01-01 14:51:28.000,1641122591907
8,android,app_1,2022-01-02 11:23:25.000,2022-01-01 14:51:28.000,1641122605611
8,android,app_1,2022-01-02 11:24:56.000,2022-01-01 14:51:28.000,1641122696020
8,android,app_1,2022-01-02 12:03:59.000,2022-01-01 14:51:28.000,1641125039159
8,android,app_1,2022-01-02 12:05:54.000,2022-01-01 14:51:28.000,1641125154037
8,android,app_1,2022-01-02 12:07:38.000,2022-01-01 14:51:28.000,1641125258834
8,android,app_1,2022-01-02 12:08:26.000,2022-01-01 14:51:28.000,1641125306640
8,android,app_1,2022-01-02 12:10:22.000,2022-01-01 14:51:28.000,1641125422032
8,android,app_1,2022-01-02 12:11:09.000,2022-01-01 14:51:28.000,1641125469737
8,android,app_1,2022-01-02 12:42:08.000,2022-01-01 14:51:28.000,1641127328619
8,android,app_1,2022-01-02 12:44:14.000,2022-01-01 14:51:28.000,1641127454152
8,android,app_1,2022-01-02 12:46:01.000,2022-01-01 14:51:28.000,1641127561143
8,android,app_1,2022-01-02 12:46:01.000,2022-01-01 14:51:28.000,1641127561143
8,android,app_1,2022-01-02 12:47:59.000,2022-01-01 14:51:28.000,1641127679237
8,android,app_1,2022-01-02 12:48:51.000,2022-01-01 14:51:28.000,1641127731317
8,android,app_1,2022-01-02 12:50:28.000,2022-01-01 14:51:28.000,1641127828662
8,android,app_1,2022-01-02 12:51:48.000,2022-01-01 14:51:28.000,1641127908053
8,android,app_1,2022-01-02 12:54:01.000,2022-01-01 14:51:28.000,1641128041729
8,android,app_1,2022-01-02 12:55:22.000,2022-01-01 14:51:28.000,1641128122381
8,android,app_1,2022-01-02 12:57:31.000,2022-01-01 14:51:28.000,1641128251460
8,android,app_1,2022-01-02 12:59:24.000,2022-01-01 14:51:28.000,1641128364157
8,android,app_1,2022-01-02 13:01:21.000,2022-01-01 14:51:28.000,1641128481016
8,android,app_1,2022-01-02 13:03:24.000,2022-01-01 14:51:28.000,1641128604167
8,android,app_1,2022-01-02 13:04:16.000,2022-01-01 14:51:28.000,1641128656299
8,android,app_1,2022-01-02 13:05:23.000,2022-01-01 14:51:28.000,1641128723754
8,android,app_1,2022-01-02 13:06:19.000,2022-01-01 14:51:28.000,1641128779428
8,android,app_1,2022-01-02 13:07:33.000,2022-01-01 14:51:28.000,1641128853801
8,android,app_1,2022-01-02 13:07:40.000,2022-01-01 14:51:28.000,1641128860266
8,android,app_1,2022-01-02 13:09:37.000,2022-01-01 14:51:28.000,1641128977853
8,android,app_1,2022-01-02 13:10:48.000,2022-01-01 14:51:28.000,1641129048400
8,android,app_1,2022-01-02 13:11:33.000,2022-01-01 14:51:28.000,1641129093815
8,android,app_1,2022-01-02 13:13:05.000,2022-01-01 14:51:28.000,1641129185480
8,android,app_1,2022-01-02 13:14:02.000,2022-01-01 14:51:28.000,1641129242230
8,android,app_1,2022-01-02 13:15:08.000,2022-01-01 14:51:28.000,1641129308603
8,android,app_1,2022-01-02 13:16:13.000,2022-01-01 14:51:28.000,1641129373168
8,android,app_1,2022-01-02 20:41:31.000,2022-01-01 14:51:28.000,1641156091787
