USER_ID,APP_NAME,PLATFORM,CREATE_TS,SESSION_ID,is_first_session
2,app_1,ios,2022-01-02T21:11:41.000Z,1641157900472,false
3,app_1,ios,2022-01-02T01:55:13.000Z,1641088513295,false
4,app_1,android,2022-01-02T18:58:50.000Z,1641149928317,false
6,app_1,android,2022-01-02T19:15:25.000Z,1641150924071,false
6,app_1,android,2022-01-02T19:16:50.000Z,1641150986875,false
6,app_1,android,2022-01-02T19:18:11.000Z,1641151081283,false
6,app_1,android,2022-01-02T21:14:11.000Z,1641158050259,false
6,app_1,android,2022-01-02T21:16:29.000Z,1641158173799,false
6,app_1,android,2022-01-02T21:18:33.000Z,1641158308841,false
8,app_1,android,2022-01-02T11:14:22.000Z,1641122060019,false
8,app_1,android,2022-01-02T11:16:07.000Z,1641122155465,false
8,app_1,android,2022-01-02T11:17:41.000Z,1641122254829,false
8,app_1,android,2022-01-02T11:18:41.000Z,1641122299155,false
8,app_1,android,2022-01-02T11:19:32.000Z,1641122365609,false
8,app_1,android,2022-01-02T11:20:33.000Z,1641122419072,false
8,app_1,android,2022-01-02T11:21:21.000Z,1641122475017,false
8,app_1,android,2022-01-02T11:22:33.000Z,1641122526348,false
8,app_1,android,2022-01-02T11:23:15.000Z,1641122591907,false
8,app_1,android,2022-01-02T11:23:58.000Z,1641122605611,false
8,app_1,android,2022-01-02T11:25:02.000Z,1641122696020,false
8,app_1,android,2022-01-02T12:04:01.000Z,1641125039159,false
8,app_1,android,2022-01-02T12:06:04.000Z,1641125154037,false
8,app_1,android,2022-01-02T12:07:49.000Z,1641125258834,false
8,app_1,android,2022-01-02T12:08:31.000Z,1641125306640,false
8,app_1,android,2022-01-02T12:10:36.000Z,1641125422032,false
8,app_1,android,2022-01-02T12:11:40.000Z,1641125469737,false
8,app_1,android,2022-01-02T12:42:11.000Z,1641127328619,false
8,app_1,android,2022-01-02T12:44:46.000Z,1641127454152,false
8,app_1,android,2022-01-02T12:46:11.000Z,1641127561143,false
8,app_1,android,2022-01-02T12:48:16.000Z,1641127679237,false
8,app_1,android,2022-01-02T12:49:01.000Z,1641127731317,false
8,app_1,android,2022-01-02T12:50:38.000Z,1641127828662,false
8,app_1,android,2022-01-02T12:51:57.000Z,1641127908053,false
8,app_1,android,2022-01-02T12:54:10.000Z,1641128041729,false
8,app_1,android,2022-01-02T12:56:50.000Z,1641128122381,false
8,app_1,android,2022-01-02T12:58:48.000Z,1641128251460,false
8,app_1,android,2022-01-02T12:59:31.000Z,1641128364157,false
8,app_1,android,2022-01-02T13:01:26.000Z,1641128481016,false
8,app_1,android,2022-01-02T13:03:43.000Z,1641128604167,false
8,app_1,android,2022-01-02T13:04:49.000Z,1641128656299,false
8,app_1,android,2022-01-02T13:05:28.000Z,1641128723754,false
8,app_1,android,2022-01-02T13:06:53.000Z,1641128779428,false
8,app_1,android,2022-01-02T13:07:47.000Z,1641128860266,false
8,app_1,android,2022-01-02T13:09:44.000Z,1641128977853,false
8,app_1,android,2022-01-02T13:11:39.000Z,1641129093815,false
8,app_1,android,2022-01-02T13:13:14.000Z,1641129185480,false
8,app_1,android,2022-01-02T13:16:27.000Z,1641129373168,false
8,app_1,android,2022-01-02T13:17:49.000Z,1641129454928,false
8,app_1,android,2022-01-02T13:20:16.000Z,1641129598241,false
8,app_1,android,2022-01-02T13:22:18.000Z,1641129658230,false
8,app_1,android,2022-01-02T13:24:22.000Z,1641129854652,false
8,app_1,android,2022-01-02T13:25:49.000Z,1641129941023,false
8,app_1,android,2022-01-02T13:27:19.000Z,1641130030338,false
8,app_1,android,2022-01-02T13:28:40.000Z,1641130100815,false
8,app_1,android,2022-01-02T20:41:32.000Z,1641156091787,false
8,app_1,android,2022-01-02T20:43:01.000Z,1641156174409,false
8,app_1,android,2022-01-02T20:44:35.000Z,1641156268041,false
8,app_1,android,2022-01-02T20:46:21.000Z,1641156374048,false
8,app_1,android,2022-01-02T20:47:48.000Z,1641156457490,false
9,app_1,android,2022-01-02T09:57:34.000Z,1641117438987,false
11,app_1,android,2022-01-02T13:46:30.000Z,1641131187048,false
11,app_1,android,2022-01-02T13:47:50.000Z,1641131263273,false
11,app_1,android,2022-01-02T13:50:14.000Z,1641131350915,false
11,app_1,android,2022-01-02T16:46:52.000Z,1641142001921,false
11,app_1,android,2022-01-02T17:00:25.000Z,1641142720840,false
11,app_1,android,2022-01-02T17:01:49.000Z,1641142857837,false
11,app_1,android,2022-01-02T17:02:38.000Z,1641142918835,false
11,app_1,android,2022-01-02T17:04:50.000Z,1641143079050,false
11,app_1,android,2022-01-02T17:05:58.000Z,1641143146090,false
11,app_1,android,2022-01-02T17:08:04.000Z,1641143274240,false
11,app_1,android,2022-01-02T17:08:54.000Z,1641143327908,false
14,app_1,ios,2022-01-02T20:30:10.000Z,1641155409731,false
14,app_1,ios,2022-01-02T23:42:53.000Z,1641166973022,false
14,app_1,ios,2022-01-02T23:43:24.000Z,1641166988754,false
18,app_1,android,2022-01-02T05:32:20.000Z,1641101538881,false
18,app_1,android,2022-01-02T05:33:30.000Z,1641101601020,false
18,app_1,android,2022-01-02T05:35:33.000Z,1641101721039,false
18,app_1,android,2022-01-02T05:39:50.000Z,1641101973675,false
18,app_1,android,2022-01-02T05:41:25.000Z,1641102076670,false
18,app_1,android,2022-01-02T05:43:22.000Z,1641102195492,false
18,app_1,android,2022-01-02T05:47:31.000Z,1641102390483,false
18,app_1,android,2022-01-02T05:49:27.000Z,1641102556509,false
18,app_1,android,2022-01-02T05:50:34.000Z,1641102619974,false
18,app_1,android,2022-01-02T05:52:32.000Z,1641102741041,false
18,app_1,android,2022-01-02T06:14:05.000Z,1641104044033,false
18,app_1,android,2022-01-02T06:15:55.000Z,1641104130170,false
18,app_1,android,2022-01-02T06:17:24.000Z,1641104226320,false
18,app_1,android,2022-01-02T06:20:03.000Z,1641104390865,false
18,app_1,android,2022-01-02T06:21:30.000Z,1641104478771,false
18,app_1,android,2022-01-02T07:40:10.000Z,1641109209393,false
18,app_1,android,2022-01-02T07:42:09.000Z,1641109319511,false
18,app_1,android,2022-01-02T07:49:11.000Z,1641109715346,false
18,app_1,android,2022-01-02T07:50:51.000Z,1641109843582,false
18,app_1,android,2022-01-02T07:52:08.000Z,1641109924289,false
18,app_1,android,2022-01-02T07:53:53.000Z,1641110025959,false
18,app_1,android,2022-01-02T10:31:19.000Z,1641119478685,false
18,app_1,android,2022-01-02T10:32:43.000Z,1641119555926,false
18,app_1,android,2022-01-02T10:33:48.000Z,1641119582341,false
18,app_1,android,2022-01-02T10:34:54.000Z,1641119687821,false
18,app_1,android,2022-01-02T10:36:46.000Z,1641119792652,false
18,app_1,android,2022-01-02T10:38:06.000Z,1641119866001,false
18,app_1,android,2022-01-02T10:38:47.000Z,1641119922796,false
18,app_1,android,2022-01-02T10:41:39.000Z,1641120074474,false
18,app_1,android,2022-01-02T10:45:26.000Z,1641120281116,false
18,app_1,android,2022-01-02T10:47:47.000Z,1641120460260,false
18,app_1,android,2022-01-02T10:49:22.000Z,1641120554605,false
18,app_1,android,2022-01-02T13:02:44.000Z,1641128563271,false
18,app_1,android,2022-01-02T13:04:16.000Z,1641128649295,false
18,app_1,android,2022-01-02T13:52:40.000Z,1641131499109,false
18,app_1,android,2022-01-02T13:53:36.000Z,1641131606234,false
18,app_1,android,2022-01-02T13:54:23.000Z,1641131641049,false
18,app_1,android,2022-01-02T13:56:06.000Z,1641131758866,false
18,app_1,android,2022-01-02T13:57:37.000Z,1641131846975,false
18,app_1,android,2022-01-02T13:59:21.000Z,1641131943259,false
18,app_1,android,2022-01-02T13:59:49.000Z,1641131985269,false
18,app_1,android,2022-01-02T14:02:06.000Z,1641132120257,false
18,app_1,android,2022-01-02T14:02:49.000Z,1641132165451,false
18,app_1,android,2022-01-02T14:04:17.000Z,1641132204378,false
19,app_1,android,2022-01-02T12:26:01.000Z,1641126122619,false
19,app_1,android,2022-01-02T18:32:58.000Z,1641148218372,false
19,app_1,android,2022-01-02T19:11:01.000Z,1641150658973,false
22,app_1,android,2022-01-02T01:01:44.000Z,1641085277677,false
23,app_1,ios,2022-01-02T13:42:02.000Z,1641130921412,false
23,app_1,ios,2022-01-02T15:49:02.000Z,1641138541879,false
24,app_1,ios,2022-01-02T03:34:19.000Z,1641094459104,false
24,app_1,ios,2022-01-02T03:35:32.000Z,1641094485797,false
27,app_1,ios,2022-01-02T08:36:59.000Z,1641112616456,false
27,app_1,ios,2022-01-02T10:01:17.000Z,1641117676650,false
27,app_1,ios,2022-01-02T10:04:26.000Z,1641117768334,false
27,app_1,ios,2022-01-02T10:06:37.000Z,1641117997130,false
35,app_1,android,2022-01-02T02:33:07.000Z,1641090786504,false
35,app_1,android,2022-01-02T02:34:06.000Z,1641090835515,false
35,app_1,android,2022-01-02T02:35:27.000Z,1641090918229,false
35,app_1,android,2022-01-02T02:36:03.000Z,1641090956873,false
35,app_1,android,2022-01-02T02:37:47.000Z,1641091063437,false
36,app_1,android,2022-01-02T00:25:04.000Z,1641083088657,false
36,app_1,android,2022-01-02T23:18:00.000Z,1641165476771,false
36,app_1,android,2022-01-02T23:24:54.000Z,1641165891675,false
39,app_1,ios,2022-01-02T22:52:01.000Z,1641163920356,true
39,app_1,ios,2022-01-02T22:52:04.000Z,1641163923643,false
39,app_1,ios,2022-01-02T22:52:23.000Z,1641163929134,false
39,app_1,ios,2022-01-02T23:06:02.000Z,1641164748112,false
40,app_1,ios,2022-01-02T03:21:53.000Z,1641093712499,true
40,app_1,ios,2022-01-02T03:21:56.000Z,1641093714995,false
40,app_1,ios,2022-01-02T03:22:11.000Z,1641093718761,false
41,app_1,ios,2022-01-02T05:57:58.000Z,1641103077417,true
41,app_1,ios,2022-01-02T05:58:07.000Z,1641103082788,false
42,app_1,ios,2022-01-02T15:21:58.000Z,1641136917195,true
42,app_1,ios,2022-01-02T15:22:04.000Z,1641136922745,false
42,app_1,ios,2022-01-02T15:22:32.000Z,1641136925555,false
42,app_1,ios,2022-01-02T15:26:39.000Z,1641137192611,false
42,app_1,ios,2022-01-02T15:40:46.000Z,1641138038898,false
42,app_1,ios,2022-01-02T15:44:36.000Z,1641138246070,false
42,app_1,ios,2022-01-02T16:21:54.000Z,1641140514245,false
43,app_1,android,2022-01-02T22:29:37.000Z,1641162571773,true
43,app_1,android,2022-01-02T22:30:45.000Z,1641162637392,false
44,app_1,android,2022-01-02T22:06:14.000Z,1641161165115,true
44,app_1,android,2022-01-02T22:08:20.000Z,1641161291013,false
44,app_1,android,2022-01-02T22:09:26.000Z,1641161363205,false
44,app_1,android,2022-01-02T22:11:03.000Z,1641161461437,false
44,app_1,android,2022-01-02T22:13:20.000Z,1641161586196,false
45,app_1,android,2022-01-02T22:18:51.000Z,1641161858449,true
46,app_1,android,2022-01-02T03:10:00.000Z,1641092998379,true
46,app_1,android,2022-01-02T03:10:51.000Z,1641093045270,false
46,app_1,android,2022-01-02T22:34:37.000Z,1641162876515,false
46,app_1,android,2022-01-02T22:35:31.000Z,1641162925323,false
46,app_1,android,2022-01-02T22:36:33.000Z,1641162988982,false
47,app_1,android,2022-01-02T16:24:21.000Z,1641140660480,true
47,app_1,android,2022-01-02T16:25:35.000Z,1641140729143,false
47,app_1,android,2022-01-02T16:27:01.000Z,1641140814020,false
47,app_1,android,2022-01-02T16:29:46.000Z,1641140974179,false
48,app_1,ios,2022-01-02T00:05:51.000Z,1641081951332,true
48,app_1,ios,2022-01-02T00:05:55.000Z,1641081953575,false
49,app_1,ios,2022-01-02T03:51:36.000Z,1641095495869,true
49,app_1,ios,2022-01-02T03:51:40.000Z,1641095498927,false
49,app_1,ios,2022-01-02T03:51:56.000Z,1641095503393,false
49,app_1,ios,2022-01-02T03:56:40.000Z,1641095800350,false
49,app_1,ios,2022-01-02T03:57:05.000Z,1641095814666,false
50,app_1,ios,2022-01-02T08:05:02.000Z,1641110701870,true
50,app_1,ios,2022-01-02T08:05:04.000Z,1641110703736,false
50,app_1,ios,2022-01-02T08:05:19.000Z,1641110706140,false
50,app_1,ios,2022-01-02T08:11:31.000Z,1641111091506,false
51,app_1,ios,2022-01-02T06:02:16.000Z,1641103335744,true
51,app_1,ios,2022-01-02T06:02:32.000Z,1641103350961,false
51,app_1,ios,2022-01-02T06:02:49.000Z,1641103356616,false
51,app_1,ios,2022-01-02T06:12:03.000Z,1641103922993,false
51,app_1,ios,2022-01-02T06:12:34.000Z,1641103951243,false
52,app_1,ios,2022-01-02T18:37:26.000Z,1641148645898,true
52,app_1,ios,2022-01-02T18:37:28.000Z,1641148647408,false
52,app_1,ios,2022-01-02T19:59:57.000Z,1641153596869,false
53,app_1,ios,2022-01-02T17:44:42.000Z,1641145482471,true
53,app_1,ios,2022-01-02T20:23:27.000Z,1641155007655,false
53,app_1,ios,2022-01-02T20:25:02.000Z,1641155102144,false
53,app_1,ios,2022-01-02T20:25:54.000Z,1641155154156,false
54,app_1,ios,2022-01-02T20:06:10.000Z,1641153969131,true
54,app_1,ios,2022-01-02T20:06:13.000Z,1641153972079,false
54,app_1,ios,2022-01-02T20:09:57.000Z,1641154144641,false
54,app_1,ios,2022-01-02T20:12:33.000Z,1641154332715,false
54,app_1,ios,2022-01-02T20:13:27.000Z,1641154382042,false
54,app_1,ios,2022-01-02T20:14:45.000Z,1641154451544,false
54,app_1,ios,2022-01-02T20:15:59.000Z,1641154520003,false
54,app_1,ios,2022-01-02T20:17:31.000Z,1641154583107,false
54,app_1,ios,2022-01-02T21:11:54.000Z,1641157912936,false
55,app_1,android,2022-01-02T18:31:51.000Z,1641148309835,true
56,app_1,ios,2022-01-02T06:21:40.000Z,1641104498514,true
56,app_1,ios,2022-01-02T06:21:42.000Z,1641104500703,false
56,app_1,ios,2022-01-02T06:21:59.000Z,1641104506063,false
56,app_1,ios,2022-01-02T06:22:40.000Z,1641104524662,false
56,app_1,ios,2022-01-02T06:54:54.000Z,1641106480677,false
56,app_1,ios,2022-01-02T07:09:33.000Z,1641107372783,false
56,app_1,ios,2022-01-02T08:12:24.000Z,1641111143148,false
56,app_1,ios,2022-01-02T08:12:44.000Z,1641111163694,false
57,app_1,android,2022-01-02T21:11:09.000Z,1641157865615,true
57,app_1,android,2022-01-02T21:12:38.000Z,1641157947842,false
57,app_1,android,2022-01-02T21:13:38.000Z,1641158011238,false
57,app_1,android,2022-01-02T21:15:40.000Z,1641158137075,false
57,app_1,android,2022-01-02T23:54:56.000Z,1641167677665,false
58,app_1,android,2022-01-02T18:32:22.000Z,1641148340770,true
59,app_1,android,2022-01-02T06:12:19.000Z,1641103937200,true
60,app_1,android,2022-01-02T06:09:24.000Z,1641103715272,true
60,app_1,android,2022-01-02T06:09:40.000Z,1641103740859,false
60,app_1,android,2022-01-02T12:28:03.000Z,1641126479410,false
60,app_1,android,2022-01-02T12:55:51.000Z,1641128102285,false
60,app_1,android,2022-01-02T12:59:06.000Z,1641128329084,false
60,app_1,android,2022-01-02T14:04:47.000Z,1641132262304,false
61,app_1,android,2022-01-02T22:46:58.000Z,1641163616244,true
61,app_1,android,2022-01-02T22:50:19.000Z,1641163806575,false
61,app_1,android,2022-01-02T22:51:08.000Z,1641163860331,false
61,app_1,android,2022-01-02T22:52:25.000Z,1641163931643,false
62,app_1,ios,2022-01-02T19:51:29.000Z,1641153088196,true
62,app_1,ios,2022-01-02T19:51:36.000Z,1641153092200,false
62,app_1,ios,2022-01-02T19:51:54.000Z,1641153099625,false
62,app_1,ios,2022-01-02T19:55:01.000Z,1641153292740,false
63,app_1,ios,2022-01-02T19:06:09.000Z,1641150368299,true
63,app_1,ios,2022-01-02T19:06:34.000Z,1641150378264,false
64,app_1,ios,2022-01-02T15:48:20.000Z,1641138499232,true
64,app_1,ios,2022-01-02T15:48:25.000Z,1641138501546,false
64,app_1,ios,2022-01-02T15:48:40.000Z,1641138506691,false
64,app_1,ios,2022-01-02T16:04:48.000Z,1641139488214,false
65,app_1,ios,2022-01-02T12:58:55.000Z,1641128335398,true
65,app_1,ios,2022-01-02T12:58:57.000Z,1641128336983,false
65,app_1,ios,2022-01-02T13:05:29.000Z,1641128710729,false
65,app_1,ios,2022-01-02T13:06:45.000Z,1641128788502,false
66,app_1,ios,2022-01-02T02:20:03.000Z,1641090002854,true
66,app_1,ios,2022-01-02T02:20:06.000Z,1641090005367,false
66,app_1,ios,2022-01-02T02:20:22.000Z,1641090010335,false
66,app_1,ios,2022-01-02T02:21:57.000Z,1641090071790,false
66,app_1,ios,2022-01-02T18:30:18.000Z,1641148217943,false
66,app_1,ios,2022-01-02T18:33:21.000Z,1641148360394,false
67,app_1,ios,2022-01-02T01:58:49.000Z,1641088728639,true
68,app_1,ios,2022-01-02T09:30:36.000Z,1641115836176,true
68,app_1,ios,2022-01-02T09:30:58.000Z,1641115857209,false
68,app_1,ios,2022-01-02T21:07:08.000Z,1641157613067,false
69,app_1,ios,2022-01-02T21:55:50.000Z,1641160550287,true
69,app_1,ios,2022-01-02T21:56:54.000Z,1641160605864,false
70,app_1,android,2022-01-02T00:20:10.000Z,1641082808421,true
70,app_1,android,2022-01-02T00:22:04.000Z,1641082898311,false
70,app_1,android,2022-01-02T00:23:38.000Z,1641083003285,false
71,app_1,android,2022-01-02T08:56:46.000Z,1641113804227,true
71,app_1,android,2022-01-02T08:58:18.000Z,1641113875964,false
72,app_1,android,2022-01-02T01:13:13.000Z,1641085990752,true
72,app_1,android,2022-01-02T01:15:50.000Z,1641086129614,false
72,app_1,android,2022-01-02T01:17:28.000Z,1641086206074,false
73,app_1,android,2022-01-02T21:19:24.000Z,1641158364997,true
73,app_1,android,2022-01-02T21:21:09.000Z,1641158461058,false
73,app_1,android,2022-01-02T21:22:48.000Z,1641158548905,false
73,app_1,android,2022-01-02T21:25:18.000Z,1641158702108,false
73,app_1,android,2022-01-02T21:26:53.000Z,1641158800980,false
73,app_1,android,2022-01-02T21:28:27.000Z,1641158886153,false
