USER_ID,APP_NAME,PLATFORM,CREATE_TS,SESSION_ID,is_first_session
77,app_1,ios,2022-01-04T02:27:14.000Z,1641263234532,false
77,app_1,ios,2022-01-04T02:29:09.000Z,1641263346270,false
77,app_1,ios,2022-01-04T04:15:47.000Z,1641269747156,false
77,app_1,ios,2022-01-04T04:20:42.000Z,1641269948347,false
77,app_1,ios,2022-01-04T04:29:54.000Z,1641270576987,false
77,app_1,ios,2022-01-04T18:00:46.000Z,1641319246531,false
77,app_1,ios,2022-01-04T18:03:20.000Z,1641319367099,false
77,app_1,ios,2022-01-04T18:04:31.000Z,1641319440342,false
77,app_1,ios,2022-01-04T19:33:35.000Z,1641324814846,false
77,app_1,ios,2022-01-04T20:28:54.000Z,1641328134230,false
77,app_1,ios,2022-01-04T20:29:39.000Z,1641328178091,false
77,app_1,ios,2022-01-04T20:31:36.000Z,1641328288953,false
78,app_1,ios,2022-01-04T09:07:20.000Z,1641287239361,false
84,app_1,android,2022-01-04T03:54:09.000Z,1641268428620,false
84,app_1,android,2022-01-04T03:56:38.000Z,1641268580313,false
84,app_1,android,2022-01-04T03:57:33.000Z,1641268635451,false
84,app_1,android,2022-01-04T03:58:12.000Z,1641268661022,false
84,app_1,android,2022-01-04T04:33:33.000Z,1641270781909,false
84,app_1,android,2022-01-04T04:37:11.000Z,1641271008019,false
84,app_1,android,2022-01-04T04:38:16.000Z,1641271068427,false
84,app_1,android,2022-01-04T04:39:12.000Z,1641271136963,false
84,app_1,android,2022-01-04T04:39:44.000Z,1641271184036,false
84,app_1,android,2022-01-04T04:47:03.000Z,1641271610134,false
84,app_1,android,2022-01-04T04:48:56.000Z,1641271726689,false
84,app_1,android,2022-01-04T04:50:28.000Z,1641271818145,false
84,app_1,android,2022-01-04T04:52:42.000Z,1641271950977,false
84,app_1,android,2022-01-04T04:54:23.000Z,1641272053963,false
84,app_1,android,2022-01-04T04:57:14.000Z,1641272170602,false
84,app_1,android,2022-01-04T04:58:08.000Z,1641272278496,false
84,app_1,android,2022-01-04T05:01:11.000Z,1641272395678,false
84,app_1,android,2022-01-04T10:16:38.000Z,1641291384259,false
84,app_1,android,2022-01-04T10:19:12.000Z,1641291529335,false
84,app_1,android,2022-01-04T10:20:46.000Z,1641291629860,false
84,app_1,android,2022-01-04T10:21:18.000Z,1641291648906,false
84,app_1,android,2022-01-04T12:16:09.000Z,1641298525601,false
84,app_1,android,2022-01-04T12:32:34.000Z,1641299508307,false
84,app_1,android,2022-01-04T14:40:16.000Z,1641307178999,false
84,app_1,android,2022-01-04T14:45:30.000Z,1641307505874,false
84,app_1,android,2022-01-04T14:50:22.000Z,1641307765754,false
84,app_1,android,2022-01-04T18:47:03.000Z,1641321951017,false
84,app_1,android,2022-01-04T20:20:32.000Z,1641327615070,false
84,app_1,android,2022-01-04T20:22:25.000Z,1641327734511,false
84,app_1,android,2022-01-04T20:24:02.000Z,1641327832849,false
84,app_1,android,2022-01-04T20:27:08.000Z,1641327974665,false
84,app_1,android,2022-01-04T20:28:29.000Z,1641328078385,false
84,app_1,android,2022-01-04T20:29:58.000Z,1641328168049,false
84,app_1,android,2022-01-04T20:31:43.000Z,1641328287049,false
84,app_1,android,2022-01-04T20:34:22.000Z,1641328418499,false
84,app_1,android,2022-01-04T20:37:46.000Z,1641328602823,false
84,app_1,android,2022-01-04T20:42:56.000Z,1641328923296,false
84,app_1,android,2022-01-04T20:43:48.000Z,1641329013069,false
88,app_1,ios,2022-01-04T18:21:59.000Z,1641320519062,false
89,app_1,ios,2022-01-04T00:22:25.000Z,1641255745184,false
89,app_1,ios,2022-01-04T01:00:34.000Z,1641258033455,false
89,app_1,ios,2022-01-04T01:07:55.000Z,1641258475263,false
89,app_1,ios,2022-01-04T13:28:09.000Z,1641302888983,false
89,app_1,ios,2022-01-04T15:18:38.000Z,1641309518492,false
89,app_1,ios,2022-01-04T15:20:16.000Z,1641309615911,false
89,app_1,ios,2022-01-04T15:22:06.000Z,1641309709416,false
89,app_1,ios,2022-01-04T16:04:44.000Z,1641312283913,false
89,app_1,ios,2022-01-04T16:06:12.000Z,1641312364181,false
89,app_1,ios,2022-01-04T18:35:16.000Z,1641321315918,false
89,app_1,ios,2022-01-04T18:36:49.000Z,1641321409781,false
89,app_1,ios,2022-01-04T18:52:03.000Z,1641322321008,false
89,app_1,ios,2022-01-04T19:30:40.000Z,1641324639966,false
89,app_1,ios,2022-01-04T19:45:04.000Z,1641325496659,false
89,app_1,ios,2022-01-04T19:55:30.000Z,1641326110060,false
89,app_1,ios,2022-01-04T19:57:13.000Z,1641326230594,false
89,app_1,ios,2022-01-04T20:00:52.000Z,1641326451863,false
89,app_1,ios,2022-01-04T20:17:11.000Z,1641327430619,false
89,app_1,ios,2022-01-04T20:26:43.000Z,1641327985659,false
89,app_1,ios,2022-01-04T20:30:37.000Z,1641328236147,false
89,app_1,ios,2022-01-04T20:36:39.000Z,1641328599660,false
89,app_1,ios,2022-01-04T23:45:46.000Z,1641339946367,false
89,app_1,ios,2022-01-04T23:47:50.000Z,1641340069708,false
90,app_1,ios,2022-01-04T01:55:41.000Z,1641261340479,false
90,app_1,ios,2022-01-04T04:03:22.000Z,1641269001447,false
90,app_1,ios,2022-01-04T04:05:30.000Z,1641269129666,false
90,app_1,ios,2022-01-04T04:11:33.000Z,1641269486069,false
95,app_1,android,2022-01-04T10:59:57.000Z,1641293996684,true
95,app_1,android,2022-01-04T11:00:47.000Z,1641294036096,false
95,app_1,android,2022-01-04T12:14:30.000Z,1641298468791,false
95,app_1,android,2022-01-04T12:16:11.000Z,1641298563187,false
96,app_1,android,2022-01-04T02:34:11.000Z,1641263651813,true
96,app_1,android,2022-01-04T02:35:13.000Z,1641263700533,false
96,app_1,android,2022-01-04T02:36:05.000Z,1641263756640,false
96,app_1,android,2022-01-04T02:37:12.000Z,1641263821129,false
96,app_1,android,2022-01-04T02:38:07.000Z,1641263874949,false
96,app_1,android,2022-01-04T02:39:07.000Z,1641263937117,false
96,app_1,android,2022-01-04T02:52:27.000Z,1641264747809,false
96,app_1,android,2022-01-04T03:09:55.000Z,1641265796068,false
96,app_1,android,2022-01-04T03:12:23.000Z,1641265865668,false
96,app_1,android,2022-01-04T03:13:32.000Z,1641265993812,false
96,app_1,android,2022-01-04T03:14:50.000Z,1641266083207,false
96,app_1,android,2022-01-04T03:16:31.000Z,1641266158134,false
96,app_1,android,2022-01-04T16:30:20.000Z,1641313821879,false
96,app_1,android,2022-01-04T16:31:37.000Z,1641313867556,false
96,app_1,android,2022-01-04T16:32:49.000Z,1641313948596,false
96,app_1,android,2022-01-04T16:33:39.000Z,1641314006369,false
96,app_1,android,2022-01-04T16:35:09.000Z,1641314083327,false
96,app_1,android,2022-01-04T16:37:55.000Z,1641314216367,false
96,app_1,android,2022-01-04T16:39:33.000Z,1641314354986,false
96,app_1,android,2022-01-04T16:41:03.000Z,1641314453980,false
